name,latitude,longitude,risk_status,distance_km,nearest_conflict_type,nearest_conflict_date,osm_id
Ecole Primaire Hekima,0.48375,29.46369,safe,241.01,Battle,2024-01-01,6477799708
Ecole Primaire Disalu/Institut Esele/Kimbaguiste (ECK),0.48752,29.44458,safe,241.2,Battle,2024-01-01,6477799709
Ecole Primaire Butsili,0.50291,29.45162,safe,242.99,Battle,2024-01-01,6477799710
Ecole Primaire Bundji,0.48895,29.44797,safe,241.4,Battle,2024-01-01,6477799711
Ecole Primaire Bumeli,0.5096875,29.4490381,safe,243.7,Battle,2024-01-01,6477799712
Ecole Primaire Beu,0.47929,29.49675,safe,240.96,Battle,2024-01-01,6477799713
Ecole Primaire Ujasiri,0.51291,29.46699,safe,244.28,Battle,2024-01-01,6477799714
Ecole Primaire Taradja CECA20,0.53846,29.49016,safe,247.4,Battle,2024-01-01,6477799715
Ecole Primaire Kilingero,0.4867538,29.4421293,safe,241.09,Battle,2024-01-01,6477799716
Ecole Des sourds De Beni/Officielle,0.4983998,29.4376043,safe,242.33,Battle,2024-01-01,6477799718
Ecole ACG Imara,0.4879798,29.4417242,safe,241.22,Battle,2024-01-01,6477799719
Complexe Scolaire Charite International School,0.49871,29.45702,safe,242.59,Battle,2024-01-01,6477799720
Complexe Scolaire Siwako,0.49163,29.47136,safe,241.98,Battle,2024-01-01,6477799721
Complexe Scolaire Prince de la Paix,0.5033,29.44483,safe,242.95,Battle,2024-01-01,6477799722
Complexe Scolaire Patmos,0.50776,29.47047,safe,243.75,Battle,2024-01-01,6477799723
Complexe Scolaire Ndjoke,0.51105,29.45836,safe,243.97,Battle,2024-01-01,6477799724
Complexe Scolaire Ndeke,0.51156,29.44632,safe,243.88,Battle,2024-01-01,6477799725
Complexe Scolaire Musayi,0.51643,29.47009,safe,244.7,Battle,2024-01-01,6477799726
Complexe Scolaire Musafa,0.48771,29.45888,safe,241.39,Battle,2024-01-01,6477799727
Complexe Scolaire Mater Stefania,0.50073,29.43408,safe,242.54,Battle,2024-01-01,6477799729
Complexe Scolaire le Pacifique,0.52453,29.49802,safe,245.97,Battle,2024-01-01,6477799731
Complexe Scolaire La Victoire,0.49154,29.4624,safe,241.86,Battle,2024-01-01,6477799732
Complexe Scolaire La Rochebelle,0.48544,29.44625,safe,240.99,Battle,2024-01-01,6477799733
Complexe Scolaire La Grace,0.49669,29.43832,safe,242.14,Battle,2024-01-01,6477799734
Complexe Scolaire Kirindera,0.46404,29.46343,safe,238.83,Battle,2024-01-01,6477799735
Complexe Scolaire Jardin de Fleur,0.51138,29.48334,safe,244.32,Battle,2024-01-01,6477799736
Complexe Scolaire Horizon,0.50732,29.46623,safe,243.65,Battle,2024-01-01,6477799737
Complexe Scolaire Hirondelle,0.49108,29.48696,safe,242.13,Battle,2024-01-01,6477799738
Complexe Scolaire Gefra,0.50226,29.43644,safe,242.74,Battle,2024-01-01,6477799739
Complexe Scolaire Exode,0.49846,29.45547,safe,242.54,Battle,2024-01-01,6477799740
Complexe Scolaire Bon Berger,0.49234,29.44142,safe,241.7,Battle,2024-01-01,6477799741
Complexe Scolaire Bolemi,0.47955,29.47416,safe,240.68,Battle,2024-01-01,6477799742
Complexe Scolaire Basayi Vusayi,0.48427,29.46377,safe,241.07,Battle,2024-01-01,6477799743
Complexe Scolaire Basayi Musayi,0.50938,29.45012,safe,243.68,Battle,2024-01-01,6477799744
Complexe Scolaire Aliko,0.5197708,29.4677364,safe,245.04,Battle,2024-01-01,6477799745
Complexe Scolaire 40 Chambres,0.50468,29.48374,safe,243.58,Battle,2024-01-01,6477799746
Complexe Scolaire les Bernadins,0.49845,29.45172,safe,242.49,Battle,2024-01-01,6477799747
Complexe Scolaire Amani School,0.48364,29.4635,safe,241.0,Battle,2024-01-01,6477799748
Complexe Scolaire Marie Correnson,0.4921106,29.46838,safe,242.0,Battle,2024-01-01,6477799749
Complexe Scolaire Olivier,0.49623,29.47988,safe,242.6,Battle,2024-01-01,6477799750
Complexe Scolaire le Savoir,0.48904,29.48732,safe,241.91,Battle,2024-01-01,6477799751
College Technique de Beni,0.492692,29.4625161,safe,241.99,Battle,2024-01-01,6477799752
Collège Newton,0.49808,29.45478,safe,242.49,Battle,2024-01-01,6477799753
Collège Saint Kizito/Institut Lwanzururu,0.48164,29.49588,safe,241.21,Battle,2024-01-01,6477799754
Ecole Primaire Arche de Philistins,0.50634,29.43509,safe,243.18,Battle,2024-01-01,6477799755
École Primaire Matanda,0.1107773,29.2865088,safe,198.15,Battle,2024-01-01,6494490386
Institut de l'Espérance,0.11702,29.28276,safe,198.83,Battle,2024-01-01,6522182060
Institut Mutanga,0.10197,29.2933,safe,197.2,Battle,2024-01-01,6522182061
Institut Lwanzo II,0.111141,29.2842371,safe,198.18,Battle,2024-01-01,6522182062
Institut Masikilizano,0.1360774,29.2796686,safe,200.94,Battle,2024-01-01,6522182065
École Primaire Mgr Kahongya,0.11469,29.29565,safe,198.63,Battle,2024-01-01,6522262500
Ecole Primaire Mumole,0.2125605,29.3919817,safe,210.2,Battle,2024-01-01,6522262501
Ecole Primaire Makungwe,0.18652,29.44525,safe,207.95,Battle,2024-01-01,6522262502
Ecole Primaire Vithungu,0.16622,29.40889,safe,205.26,Battle,2024-01-01,6522262503
Ecole Primaire Vulambo,0.2034862,29.4207244,safe,209.51,Battle,2024-01-01,6522262504
Ecole Primaire Butungera,0.11946,29.37566,safe,199.73,Battle,2024-01-01,6522262505
Ecole Primaire Bunyuka,0.14875,29.36695,safe,202.89,Battle,2024-01-01,6522262506
Ecole Primaire Ingiyeni,0.1999205,29.3881617,safe,208.76,Battle,2024-01-01,6522262507
Ecole Primaire Bukondi,0.2084562,29.4152744,safe,210.0,Battle,2024-01-01,6522262508
Ecole Primaire Bulera,0.1882407,29.3986207,safe,207.58,Battle,2024-01-01,6522262509
Ecole Primaire Kasumiro,0.150213,29.324922,safe,202.73,Battle,2024-01-01,6522262510
Ecole Primaire Kahondo,0.1406232,29.4068791,safe,202.4,Battle,2024-01-01,6522262511
Ecole Primaire Kake,0.13453,29.4191,safe,201.87,Battle,2024-01-01,6522262512
Institut COSEKA,0.1159724,29.2823461,safe,198.71,Battle,2024-01-01,6522262514
Institut Apotre I de Butembo,0.1039107,29.2866859,safe,197.39,Battle,2024-01-01,6522262515
École Primaire Vutetse,0.11555,29.29524,safe,198.72,Battle,2024-01-01,6522262516
Ecole Primaire/Institut Kibwe,0.1714745,29.4022317,safe,205.76,Battle,2024-01-01,6522262517
Institut Kikura,0.1041,29.28977,safe,197.42,Battle,2024-01-01,6522262518
Ecole Primaire Kaliro,-0.1187615,29.3930459,safe,173.56,Battle,2024-01-01,6527962451
École primaire Kasongwere,-0.0676733,29.39548,safe,179.24,Battle,2024-01-01,6527962452
ECOLE PRIMAIRE KIRAURA,-0.0644723,29.4050679,safe,179.71,Battle,2024-01-01,6527962453
Institut Bwalyana,-0.1237007,29.3942722,safe,173.03,Battle,2024-01-01,6527962454
INSTITUT KIRAURA,-0.0563742,29.4087226,safe,180.65,Battle,2024-01-01,6527962455
ITM TULIZENI KYONDO,0.0092246,29.4001542,safe,187.79,Battle,2024-01-01,6527962456
Unnamed School,-4.4150063,15.342105,safe,11.15,Strategic development,2024-01-03,6553321192
Ecole Primaire Tobongisa,-4.4264707,15.3253269,safe,11.96,Strategic development,2024-01-03,6557833166
Ecole Primaire Mabuidi,-4.4267916,15.3272152,safe,12.03,Strategic development,2024-01-03,6557933484
Complexe Scolaire les Etoiles,-4.4265349,15.3241253,safe,11.95,Strategic development,2024-01-03,6557981790
Maman Aneke,-4.3981006,15.3756127,safe,11.33,Strategic development,2024-01-03,6572473540
École Primaire 1 Mampuka (Armée du Salut),-4.3979377,15.3769031,safe,11.41,Strategic development,2024-01-03,6572804998
Institut Yimbukulu,-4.397939,15.3768733,safe,11.41,Strategic development,2024-01-03,6572804999
Institut Lubaki,-4.3995068,15.3743069,safe,11.36,Strategic development,2024-01-03,6572861185
Ecole Liziba,-4.4145695,15.3235114,safe,10.62,Strategic development,2024-01-03,6574647623
Complexe Scolaire Moderne,-4.4157586,15.3641943,safe,12.23,Strategic development,2024-01-03,6574677830
ITC Likasi,-4.4147629,15.3693058,safe,12.42,Strategic development,2024-01-03,6574771815
CS Chretien Balongi,-4.4147154,15.3896183,safe,13.74,Strategic development,2024-01-03,6574905479
Bonsomi,-4.4139733,15.3784382,safe,12.91,Strategic development,2024-01-03,6574944453
Complexe Scolaire Obika,-4.4167365,15.3757954,safe,13.0,Strategic development,2024-01-03,6574944473
Lycée Technique Lukaya,-4.4140943,15.3766322,safe,12.81,Strategic development,2024-01-03,6574944483
Lavina School,-4.438558,15.3719759,safe,14.87,Strategic development,2024-01-03,6574947760
Ecole Famille,-4.4400983,15.3689933,safe,14.87,Strategic development,2024-01-03,6574947761
Collège les Missionnaires,-4.4139768,15.3784344,safe,12.91,Strategic development,2024-01-03,6575059069
Collège Bonsomi,-4.4139794,15.378433,safe,12.91,Strategic development,2024-01-03,6575059167
Collège du Savoir,-4.4139753,15.3784347,safe,12.91,Strategic development,2024-01-03,6575061513
Ecole Catholique Saint Martin,-4.4161254,15.3734887,safe,12.8,Strategic development,2024-01-03,6575103353
EP Talamaku,-4.4130698,15.3717811,safe,12.41,Strategic development,2024-01-03,6579202844
Ecole les Elites,-4.4131028,15.3717612,safe,12.41,Strategic development,2024-01-03,6579202863
Complèxe Scolaire Obika,-4.4139874,15.3737059,safe,12.61,Strategic development,2024-01-03,6579247336
Complèxe Scolaire Obika,-4.413966,15.3736362,safe,12.61,Strategic development,2024-01-03,6579330093
CS Jonathan,-4.3980901,15.2641578,safe,10.06,Strategic development,2024-01-03,6580665368
Lycée Victor Hugo,-4.4127614,15.3246989,safe,10.44,Strategic development,2024-01-03,6581489628
Unnamed School,-4.4080405,15.3649606,safe,11.53,Strategic development,2024-01-03,6581614939
Complexe Scolaire Omala Yeka,-4.4085546,15.3682946,safe,11.78,Strategic development,2024-01-03,6581614943
Institit Lemfu 3,-4.4085573,15.3694828,safe,11.85,Strategic development,2024-01-03,6581614944
Groupe Scolaire Emmaus,-4.4087311,15.3706093,safe,11.94,Strategic development,2024-01-03,6581614949
Ecole Nzabel,-4.3969606,15.3798687,safe,11.54,Strategic development,2024-01-03,6581732280
UNESCO Bonsomi,-4.3994173,15.3735262,safe,11.3,Strategic development,2024-01-03,6581790718
Ecole Sainté Bernadete,-4.4134995,15.3238286,safe,10.51,Strategic development,2024-01-03,6581917720
Complexe Scolaire Doracles,-4.4114808,15.3209054,safe,10.24,Strategic development,2024-01-03,6581917752
Unnamed School,-4.3967563,15.3831477,safe,11.77,Strategic development,2024-01-03,6581946023
Ecole maitre lukamba,-4.3808186,15.3815333,safe,10.42,Strategic development,2024-01-03,6583935749
Emanuel,-4.3780786,15.3865638,safe,10.67,Strategic development,2024-01-03,6583935781
Collège Notre Dame de la Sagesse,-4.378641,15.3796469,safe,10.11,Strategic development,2024-01-03,6583975621
Ecole Amasaba,-4.4345609,15.37996,safe,14.91,Strategic development,2024-01-03,6586270791
Centre de formation Mucolim,-4.4300648,15.3763747,safe,14.28,Strategic development,2024-01-03,6586270795
École Maria Lukubama,-4.4236517,15.3840496,safe,14.15,Strategic development,2024-01-03,6586270817
Ecole Esengo,-4.4346621,15.3785241,safe,14.84,Strategic development,2024-01-03,6586270819
Neolamesa,-4.4215892,15.3229588,safe,11.39,Strategic development,2024-01-03,6586820141
Ecole Tundindi,-4.4250046,15.321009,safe,11.74,Strategic development,2024-01-03,6586820145
Les Amis de DANIEL,-4.4278613,15.3353047,safe,12.32,Strategic development,2024-01-03,6586941861
École Mixte La Rééducation,-4.4196963,15.3855436,safe,13.89,Strategic development,2024-01-03,6586967562
Complexe Scolaire CEGLO,-4.4055808,15.3481311,safe,10.41,Strategic development,2024-01-03,6588624787
Complexe Scolaire La Promesse,-4.4063443,15.3488231,safe,10.52,Strategic development,2024-01-03,6588624788
Université de Progrès Campus de Mboko,-3.8014474,29.0976616,safe,147.3,Violence against civilians,2024-01-02,6594454287
Université Notre Dame de Tanganyika,-3.3597872,29.1484521,safe,101.19,Violence against civilians,2024-01-02,6596674485
Bp school,-10.7414151,25.4786917,safe,989.04,Violence against civilians,2024-01-02,6626969085
Ecole Primaire Nyeka,-4.4286929,15.3445329,safe,12.68,Strategic development,2024-01-03,6628880286
Institut de Kisenso,-4.4131129,15.3577387,safe,11.63,Strategic development,2024-01-03,6631099925
École Primaire Masuli,0.094415,29.2981057,safe,196.39,Battle,2024-01-01,6665596486
Ecole Primaire Wayene,0.1559739,29.3076364,safe,203.27,Battle,2024-01-01,6687673985
Ma maison,-11.6549688,27.5123848,safe,1028.61,Violence against civilians,2024-01-02,6710979585
Collège Ima Kafubu,-11.7414202,27.5628319,safe,1037.34,Violence against civilians,2024-01-02,6772919885
EP. Cadaft,-3.3251279,17.4073166,safe,257.65,Strategic development,2024-01-03,6777086043
Kimbanguiste,-3.3259473,17.4068552,safe,257.56,Strategic development,2024-01-03,6777086044
Armée du Salut,-3.3243835,17.4029875,safe,257.25,Strategic development,2024-01-03,6777086045
Ep. Abbe Mozwa,-5.4359117,27.4273172,safe,362.6,Violence against civilians,2024-01-02,6853599789
Institut Emile Zola,-4.4206253,15.3812747,safe,13.7,Strategic development,2024-01-03,6915321149
Complexe Scolaire Bisikina,-4.4277824,15.3797462,safe,14.26,Strategic development,2024-01-03,6915321180
Complexe Scolaire Kiaku,-4.4275778,15.3795489,safe,14.23,Strategic development,2024-01-03,6915321181
Ecole Armée du Salut,-4.4091122,15.3769031,safe,12.38,Strategic development,2024-01-03,6916073129
Ecole Kinzuana,-4.4127705,15.3824043,safe,13.07,Strategic development,2024-01-03,6916073130
Ecole Kukiele,-4.4107876,15.3843302,safe,13.03,Strategic development,2024-01-03,6916181940
Ecole Mazongo,-4.4313805,15.3727135,safe,14.2,Strategic development,2024-01-03,6924475769
Institut Vuluka Primaire,-4.4395448,15.3774369,safe,15.25,Strategic development,2024-01-03,6926847977
EP. Kifuma,-4.4053388,15.3850168,safe,12.62,Strategic development,2024-01-03,6930079029
Sainte Agnes,-4.406454,15.3849927,safe,12.71,Strategic development,2024-01-03,6930079030
Ecole Kibunzi,-4.4002041,15.3838849,safe,12.11,Strategic development,2024-01-03,6930079031
I.T.I Mpiko,-4.399212,15.3836623,safe,12.01,Strategic development,2024-01-03,6930079032
Unnamed School,0.8236096,29.2374422,safe,277.28,Battle,2024-01-01,6990070964
Complexe Scolaire JKK/Ileko,0.5048067,25.218789,safe,506.34,Battle,2024-01-01,7020685701
Complexe Educatif de Likunde,0.5175654,25.1893719,safe,509.9,Battle,2024-01-01,7024251381
Pape Jean-Paul II,0.4965672,25.2096641,safe,506.8,Battle,2024-01-01,7024309385
Groupe Scolaire La Francophonie 2,0.503424,25.2132529,safe,506.81,Battle,2024-01-01,7024309397
Complexe Scolaire La Montagne de JC,0.5191505,25.1928386,safe,509.64,Battle,2024-01-01,7024309417
Unnamed School,0.5275509,25.1997882,safe,509.41,Battle,2024-01-01,7027173360
Institut Mahendeleyo,1.4103964,27.6155895,safe,386.19,Battle,2024-01-01,7029698195
EP Nia-Nia 2,1.4107691,27.6093399,safe,386.55,Battle,2024-01-01,7029698197
EP Nia-Nia 1,1.4112249,27.6096672,safe,386.58,Battle,2024-01-01,7029698198
Institut de Nia-Nia,1.4110158,27.6078218,safe,386.65,Battle,2024-01-01,7029698199
"Saint Jean, C.S. du Sacré-Coeur",0.5332906,25.1944104,safe,510.24,Battle,2024-01-01,7029924023
Institut Yambi-Yaya,1.5461258,30.2513313,safe,375.55,Battle,2024-01-01,7035329108
École Primaire Sukisa,1.551313,30.2558568,safe,376.25,Battle,2024-01-01,7035329109
EP Maganga,0.774534,26.2612134,safe,426.74,Battle,2024-01-01,7036884996
Institut Saint-Joseph,0.7652142,26.2507689,safe,426.98,Battle,2024-01-01,7036885009
Complexe Scolaire La Sagesse,0.508103,25.2262589,safe,505.79,Battle,2024-01-01,7044960787
CS Les aiglons,0.4931286,29.4745397,safe,242.19,Battle,2024-01-01,7054794086
Complexe Scolaire le Copin,0.7013006,29.5004663,safe,265.51,Battle,2024-01-01,7060056088
Complexe Scolaire Scolaire Mangwasi Maibo,0.6609733,29.5016433,safe,261.08,Battle,2024-01-01,7060056089
Institut Babwisi,0.7092293,29.5042331,safe,266.44,Battle,2024-01-01,7060056090
Institut Kiperse,0.641089,29.4970319,safe,258.82,Battle,2024-01-01,7060056091
Institut Mbau,0.65142,29.495875,safe,259.95,Battle,2024-01-01,7060056092
Institut Kimbanguiste Kitoho,0.6388733,29.492905,safe,258.52,Battle,2024-01-01,7060056093
Institut Mbimbi,0.7084041,29.5145727,safe,266.49,Battle,2024-01-01,7060056094
Institut Kebikeba,0.6567667,29.4974567,safe,260.56,Battle,2024-01-01,7060056095
Institut Mapendano,0.7251797,29.5045088,safe,268.2,Battle,2024-01-01,7060056096
Institut Moera,0.654405,29.5003883,safe,260.34,Battle,2024-01-01,7060056097
Institut Pakanza,0.6917979,29.502638,safe,264.49,Battle,2024-01-01,7060056098
Institut Kapupa,0.6453983,29.4977467,safe,259.31,Battle,2024-01-01,7060056099
Institut Bakaiku,0.7041417,29.5041528,safe,265.88,Battle,2024-01-01,7060056100
Institut Babyisi,0.709475,29.50451,safe,266.47,Battle,2024-01-01,7060056101
Ecole Primaire Mbimbi,0.7029493,29.5171898,safe,265.92,Battle,2024-01-01,7060056102
École Primaire Kathundwi,0.7086624,29.5050407,safe,266.39,Battle,2024-01-01,7060056103
Ecole Primaire Mbau,0.65489,29.5016322,safe,260.41,Battle,2024-01-01,7060056104
Ecole Primaire Tuadibishe,0.7191845,29.5011846,safe,267.5,Battle,2024-01-01,7060056105
École Primaire Kekelibo,0.664885,29.50295,safe,261.53,Battle,2024-01-01,7060056106
École Primaire Mabasele,0.7170841,29.4982512,safe,267.23,Battle,2024-01-01,7060056107
École Primaire Tembu,0.6960085,29.4986627,safe,264.91,Battle,2024-01-01,7060056108
École Primaire Kebikeba,0.65638,29.4968817,safe,260.51,Battle,2024-01-01,7060056109
École Primaire Oicha Mabasele,0.721034,29.4942131,safe,267.61,Battle,2024-01-01,7060056110
École Primaire Bakaiku,0.7040657,29.5038658,safe,265.86,Battle,2024-01-01,7060056111
Ecole Primaire Kitoho,0.6404421,29.4968931,safe,258.75,Battle,2024-01-01,7060056112
École Primaire Roi David,0.6995003,29.5152092,safe,265.51,Battle,2024-01-01,7060056113
Ecole Primaire Oicha,0.7216983,29.4943133,safe,267.69,Battle,2024-01-01,7060056114
École Primaire Tuende Mbele,0.6505617,29.4975633,safe,259.87,Battle,2024-01-01,7060056115
Institut Supérieur Pédagogique de Kamituga (ISP KAMITUGA),-3.0640973,28.1787327,safe,97.43,Violence against civilians,2024-01-02,7064472611
Université Libre de Mwenga (ULM KAMITUGA),-3.0640934,28.1787394,safe,97.43,Violence against civilians,2024-01-02,7064472612
EP Kombou,1.3667268,29.0352049,safe,338.29,Battle,2024-01-01,7084850223
EP Mambasa,1.3594949,29.0379006,safe,337.47,Battle,2024-01-01,7084850224
Le Rocher de la Côte,-5.9392389,12.3569852,safe,373.32,Strategic development,2024-01-03,7105598398
Ecole Primaire Lac Vert,-1.6079283,29.12996,safe,12.16,Battle,2024-01-01,7149581577
École Primaire Tumaini,-1.6051335,29.1569804,safe,10.05,Battle,2024-01-01,7149688755
Institut Melita,-1.6194933,29.14381,safe,10.16,Battle,2024-01-01,7149688757
École Primaire Alleluya,-1.6196802,29.1441728,safe,10.12,Battle,2024-01-01,7149688758
Univercité ISG,-1.6029479,29.1487126,safe,10.88,Battle,2024-01-01,7149688760
École Primaire Totoro,-1.6078533,29.1321233,safe,11.96,Battle,2024-01-01,7149688763
Ecole Primaire Omega,-1.6042468,29.1536749,safe,10.38,Battle,2024-01-01,7149688768
Amour standart,-1.6065352,29.1546604,safe,10.13,Battle,2024-01-01,7149688769
Centre diaconal d'apprentissage proffesionel,-1.6072133,29.1263867,safe,12.53,Battle,2024-01-01,7149705398
Ngudi a ngemba,-5.2578375,14.8578358,safe,115.69,Strategic development,2024-01-03,7153015715
Complexe Sacre-Coeur,-5.2562716,14.8547944,safe,115.68,Strategic development,2024-01-03,7153015717
EFAT-EBEL,-5.250043,14.8504358,safe,115.27,Strategic development,2024-01-03,7153020416
Complexe Scolaire Milandu,-5.2461666,14.8774541,safe,113.59,Strategic development,2024-01-03,7216416809
Institut Industriel LOMA,-5.2388372,14.8744332,safe,113.0,Strategic development,2024-01-03,7216466437
nlandu ndondani,-5.2483802,14.8626404,safe,114.52,Strategic development,2024-01-03,7218635079
Unnamed School,-5.2419428,14.8613217,safe,113.93,Strategic development,2024-01-03,7218637287
Complexe SANTU,-5.239707,14.8766416,safe,112.98,Strategic development,2024-01-03,7218685638
groupe scolaire ELVIS,-5.2370746,14.8776833,safe,112.67,Strategic development,2024-01-03,7218685639
Complexe Scolaire AJOICE,-5.2354674,14.8757034,safe,112.6,Strategic development,2024-01-03,7218685640
EP 2 KOLA  annexe,-5.2335808,14.8703207,safe,112.66,Strategic development,2024-01-03,7218685645
Institut SALA SAMBILA,-5.2365726,14.867235,safe,113.11,Strategic development,2024-01-03,7218685646
Institut EBEYA,-5.251176,14.8781896,safe,114.06,Strategic development,2024-01-03,7218735499
PAPA NZIBU,-5.2539165,14.86119,safe,115.14,Strategic development,2024-01-03,7218859059
Ecole primaire Bulembami,-5.2542707,14.864151,safe,115.03,Strategic development,2024-01-03,7220803943
sacre coeur,-5.2628006,14.8593645,safe,116.12,Strategic development,2024-01-03,7221004621
Edap,-5.2701545,14.8557441,safe,117.03,Strategic development,2024-01-03,7221004623
